created_at,unit_index,hour_of_day,day_of_week,adset_name,adset_impressions,adset_impressions_diff,adset_settings_total_budget,adset_settings_daily_budget,adset_settings_maximum_daily_impressions,adset_settings_maximum_lifetime_impressions,adset_settings_runtime_in_hours,adset_settings_remaining_hours,adset_settings_running_hours,adset_targetings_total_population,adset_settings_maximum_cpm,adset_targetings_frequency_capping_requests,adset_settings_bidding_strategy,adset_settings_pacing_type
2024-09-20 12:06:41.429,9,12,Friday,AdBundle,447131.0,5490.0,462000,33000,155000.0,1900000.0,336,225,110,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 12:06:41.429,11,12,Friday,Mobile MediumRectangle,109558.0,664.0,157500,11250,30600.0,428400.0,336,225,110,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 12:06:41.429,8,12,Friday,Billboard,127575.0,1463.0,500990,35785,35000.0,435000.0,336,225,110,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 12:06:41.429,13,12,Friday,AdBundle,305442.0,3671.0,295350,21096,85000.0,1095480.0,336,225,110,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 12:06:41.429,15,12,Friday,Mobile MediumRectangle,83039.0,785.0,100500,7178,19525.0,273360.0,336,225,110,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 12:06:41.429,12,12,Friday,Billboard,82981.0,899.0,320110,22865,19800.0,274380.0,336,225,110,1310006.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 13:05:08.022,14,13,Friday,Mobile AdBundle,331270.0,3097.0,402750,28767,85000.0,1095480.0,336,224,111,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 13:05:08.022,13,13,Friday,AdBundle,309524.0,4082.0,295350,21096,85000.0,1095480.0,336,224,111,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 13:05:08.022,8,13,Friday,Billboard,129114.0,1539.0,500990,35785,35000.0,435000.0,336,224,111,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 13:05:08.022,11,13,Friday,Mobile MediumRectangle,110250.0,692.0,157500,11250,30600.0,428400.0,336,224,111,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 13:05:08.022,12,13,Friday,Billboard,84118.0,1137.0,320110,22865,19800.0,274380.0,336,224,111,1310006.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 13:05:08.022,9,13,Friday,AdBundle,452419.0,5288.0,462000,33000,155000.0,1900000.0,336,224,111,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 13:05:08.022,15,13,Friday,Mobile MediumRectangle,84005.0,966.0,100500,7178,19525.0,273360.0,336,224,111,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 14:05:34.607,8,14,Friday,Billboard,130725.0,1611.0,500990,35785,35000.0,435000.0,336,223,112,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 14:05:34.607,11,14,Friday,Mobile MediumRectangle,111019.0,769.0,157500,11250,30600.0,428400.0,336,223,112,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 14:05:34.607,9,14,Friday,AdBundle,457034.0,4615.0,462000,33000,155000.0,1900000.0,336,223,112,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 14:05:34.607,15,14,Friday,Mobile MediumRectangle,85211.0,1206.0,100500,7178,19525.0,273360.0,336,223,112,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 14:05:34.607,12,14,Friday,Billboard,85217.0,1099.0,320110,22865,19800.0,274380.0,336,223,112,1310006.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 14:05:34.607,13,14,Friday,AdBundle,313126.0,3602.0,295350,21096,85000.0,1095480.0,336,223,112,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 14:05:34.607,14,14,Friday,Mobile AdBundle,334700.0,3430.0,402750,28767,85000.0,1095480.0,336,223,112,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 15:05:16.773,13,15,Friday,AdBundle,313126.0,0.0,295350,21096,85000.0,1095480.0,336,222,113,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 15:05:16.773,15,15,Friday,Mobile MediumRectangle,85211.0,0.0,100500,7178,19525.0,273360.0,336,222,113,1310006.0,375,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 15:05:16.773,12,15,Friday,Billboard,85217.0,0.0,320110,22865,19800.0,274380.0,336,222,113,1310006.0,1190,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 15:05:16.773,14,15,Friday,Mobile AdBundle,334700.0,0.0,402750,28767,85000.0,1095480.0,336,222,113,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 15:05:16.773,9,15,Friday,AdBundle,457034.0,0.0,462000,33000,155000.0,1900000.0,336,222,113,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 15:05:16.773,11,15,Friday,Mobile MediumRectangle,111019.0,0.0,157500,11250,30600.0,428400.0,336,222,113,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 15:05:16.773,8,15,Friday,Billboard,130725.0,0.0,500990,35785,35000.0,435000.0,336,222,113,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 16:05:08.831,12,16,Friday,Billboard,87690.0,2473.0,320110,22865,19800.0,274380.0,336,221,114,1310006.0,1190,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 16:05:08.831,13,16,Friday,AdBundle,319641.0,6515.0,295350,21096,85000.0,1095480.0,336,221,114,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 16:05:08.831,11,16,Friday,Mobile MediumRectangle,112718.0,1699.0,157500,11250,30600.0,428400.0,336,221,114,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 16:05:08.831,8,16,Friday,Billboard,134066.0,3341.0,500990,35785,35000.0,435000.0,336,221,114,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 16:05:08.831,9,16,Friday,AdBundle,465681.0,8647.0,462000,33000,155000.0,1900000.0,336,221,114,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 16:05:08.831,14,16,Friday,Mobile AdBundle,341096.0,6396.0,402750,28767,85000.0,1095480.0,336,221,114,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 16:05:08.831,15,16,Friday,Mobile MediumRectangle,87749.0,2538.0,100500,7178,19525.0,273360.0,336,221,114,1310006.0,375,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 17:06:21.712,8,17,Friday,Billboard,134066.0,0.0,500990,35785,35000.0,435000.0,336,220,115,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 17:06:21.712,11,17,Friday,Mobile MediumRectangle,112718.0,0.0,157500,11250,30600.0,428400.0,336,220,115,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 17:06:21.712,9,17,Friday,AdBundle,465681.0,0.0,462000,33000,155000.0,1900000.0,336,220,115,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 17:06:21.712,12,17,Friday,Billboard,87690.0,0.0,320110,22865,19800.0,274380.0,336,220,115,1310006.0,1190,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 17:06:21.712,13,17,Friday,AdBundle,319641.0,0.0,295350,21096,85000.0,1095480.0,336,220,115,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 17:06:21.712,14,17,Friday,Mobile AdBundle,341096.0,0.0,402750,28767,85000.0,1095480.0,336,220,115,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 17:06:21.712,15,17,Friday,Mobile MediumRectangle,87749.0,0.0,100500,7178,19525.0,273360.0,336,220,115,1310006.0,375,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 18:06:47.803,15,18,Friday,Mobile MediumRectangle,89142.0,1393.0,100500,7178,19525.0,273360.0,336,219,116,1310006.0,375,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 18:06:47.803,14,18,Friday,Mobile AdBundle,344651.0,3555.0,402750,28767,85000.0,1095480.0,336,219,116,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 18:06:47.803,13,18,Friday,AdBundle,322457.0,2816.0,295350,21096,85000.0,1095480.0,336,219,116,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 18:06:47.803,12,18,Friday,Billboard,88829.0,1139.0,320110,22865,19800.0,274380.0,336,219,116,1310006.0,1190,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 18:06:47.803,11,18,Friday,Mobile MediumRectangle,113720.0,1002.0,157500,11250,30600.0,428400.0,336,219,116,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 18:06:47.803,9,18,Friday,AdBundle,469074.0,3393.0,462000,33000,155000.0,1900000.0,336,219,116,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 18:06:47.803,8,18,Friday,Billboard,135469.0,1403.0,500990,35785,35000.0,435000.0,336,219,116,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 19:04:56.568,13,19,Friday,AdBundle,325318.0,2861.0,295350,21096,85000.0,1095480.0,336,218,117,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 19:04:56.568,15,19,Friday,Mobile MediumRectangle,90501.0,1359.0,100500,7178,19525.0,273360.0,336,218,117,1310006.0,375,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 19:04:56.568,12,19,Friday,Billboard,89961.0,1132.0,320110,22865,19800.0,274380.0,336,218,117,1310006.0,1190,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 19:04:56.568,14,19,Friday,Mobile AdBundle,348100.0,3449.0,402750,28767,85000.0,1095480.0,336,218,117,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 19:04:56.568,8,19,Friday,Billboard,136898.0,1429.0,500990,35785,35000.0,435000.0,336,218,117,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 19:04:56.568,11,19,Friday,Mobile MediumRectangle,114716.0,996.0,157500,11250,30600.0,428400.0,336,218,117,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 19:04:56.568,9,19,Friday,AdBundle,472301.0,3227.0,462000,33000,155000.0,1900000.0,336,218,117,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 20:04:54.950,13,20,Friday,AdBundle,329851.0,4533.0,295350,21096,85000.0,1095480.0,336,217,118,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 20:04:54.950,14,20,Friday,Mobile AdBundle,355470.0,7370.0,402750,28767,85000.0,1095480.0,336,217,118,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 20:04:54.950,15,20,Friday,Mobile MediumRectangle,93336.0,2835.0,100500,7178,19525.0,273360.0,336,217,118,1310006.0,375,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 20:04:54.950,12,20,Friday,Billboard,91617.0,1656.0,320110,22865,19800.0,274380.0,336,217,118,1310006.0,1190,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 20:04:54.950,9,20,Friday,AdBundle,477801.0,5500.0,462000,33000,155000.0,1900000.0,336,217,118,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 20:04:54.950,8,20,Friday,Billboard,139313.0,2415.0,500990,35785,35000.0,435000.0,336,217,118,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 20:04:54.950,11,20,Friday,Mobile MediumRectangle,116978.0,2262.0,157500,11250,30600.0,428400.0,336,217,118,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 21:09:24.328,11,21,Friday,Mobile MediumRectangle,118115.0,1137.0,157500,11250,30600.0,428400.0,336,216,119,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 21:09:24.328,12,21,Friday,Billboard,92415.0,798.0,320110,22865,19800.0,274380.0,336,216,119,1310006.0,1190,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 21:09:24.328,9,21,Friday,AdBundle,480092.0,2291.0,462000,33000,155000.0,1900000.0,336,216,119,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 21:09:24.328,8,21,Friday,Billboard,140270.0,957.0,500990,35785,35000.0,435000.0,336,216,119,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 21:09:24.328,14,21,Friday,Mobile AdBundle,359515.0,4045.0,402750,28767,85000.0,1095480.0,336,216,119,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 21:09:24.328,15,21,Friday,Mobile MediumRectangle,94816.0,1480.0,100500,7178,19525.0,273360.0,336,216,119,1310006.0,375,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 21:09:24.328,13,21,Friday,AdBundle,331836.0,1985.0,295350,21096,85000.0,1095480.0,336,216,119,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 22:04:48.319,14,22,Friday,Mobile AdBundle,359515.0,0.0,402750,28767,85000.0,1095480.0,336,215,120,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 22:04:48.319,12,22,Friday,Billboard,92415.0,0.0,320110,22865,19800.0,274380.0,336,215,120,1310006.0,1190,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 22:04:48.319,9,22,Friday,AdBundle,480092.0,0.0,462000,33000,155000.0,1900000.0,336,215,120,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 22:04:48.319,8,22,Friday,Billboard,140270.0,0.0,500990,35785,35000.0,435000.0,336,215,120,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 22:04:48.319,11,22,Friday,Mobile MediumRectangle,118115.0,0.0,157500,11250,30600.0,428400.0,336,215,120,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 22:04:48.319,13,22,Friday,AdBundle,331836.0,0.0,295350,21096,85000.0,1095480.0,336,215,120,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 22:04:48.319,15,22,Friday,Mobile MediumRectangle,94816.0,0.0,100500,7178,19525.0,273360.0,336,215,120,1310006.0,375,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 23:04:42.233,11,23,Friday,Mobile MediumRectangle,118115.0,0.0,157500,11250,30600.0,428400.0,336,214,121,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 23:04:42.233,9,23,Friday,AdBundle,480092.0,0.0,462000,33000,155000.0,1900000.0,336,214,121,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 23:04:42.233,8,23,Friday,Billboard,140270.0,0.0,500990,35785,35000.0,435000.0,336,214,121,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 23:04:42.233,14,23,Friday,Mobile AdBundle,359515.0,0.0,402750,28767,85000.0,1095480.0,336,214,121,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 23:04:42.233,12,23,Friday,Billboard,92415.0,0.0,320110,22865,19800.0,274380.0,336,214,121,1310006.0,1190,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 23:04:42.233,15,23,Friday,Mobile MediumRectangle,94816.0,0.0,100500,7178,19525.0,273360.0,336,214,121,1310006.0,375,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-20 23:04:42.233,13,23,Friday,AdBundle,331836.0,0.0,295350,21096,85000.0,1095480.0,336,214,121,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 00:04:38.174,8,0,Saturday,Billboard,140270.0,0.0,500990,35785,35000.0,435000.0,336,213,122,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 00:04:38.174,15,0,Saturday,Mobile MediumRectangle,94816.0,0.0,100500,7178,19525.0,273360.0,336,213,122,1310006.0,375,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 00:04:38.174,13,0,Saturday,AdBundle,331836.0,0.0,295350,21096,85000.0,1095480.0,336,213,122,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 00:04:38.174,14,0,Saturday,Mobile AdBundle,359515.0,0.0,402750,28767,85000.0,1095480.0,336,213,122,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 00:04:38.174,12,0,Saturday,Billboard,92415.0,0.0,320110,22865,19800.0,274380.0,336,213,122,1310006.0,1190,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 00:04:38.174,11,0,Saturday,Mobile MediumRectangle,118115.0,0.0,157500,11250,30600.0,428400.0,336,213,122,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 00:04:38.174,9,0,Saturday,AdBundle,480092.0,0.0,462000,33000,155000.0,1900000.0,336,213,122,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 01:04:50.630,14,1,Saturday,Mobile AdBundle,362825.0,3310.0,402750,28767,85000.0,1095480.0,336,212,123,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 01:04:50.630,13,1,Saturday,AdBundle,333502.0,1666.0,295350,21096,85000.0,1095480.0,336,212,123,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 01:04:50.630,12,1,Saturday,Billboard,93187.0,772.0,320110,22865,19800.0,274380.0,336,212,123,1310006.0,1190,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 01:04:50.630,15,1,Saturday,Mobile MediumRectangle,95925.0,1109.0,100500,7178,19525.0,273360.0,336,212,123,1310006.0,375,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 01:04:50.630,9,1,Saturday,AdBundle,482130.0,2038.0,462000,33000,155000.0,1900000.0,336,212,123,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 01:04:50.630,8,1,Saturday,Billboard,141310.0,1040.0,500990,35785,35000.0,435000.0,336,212,123,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 01:04:50.630,11,1,Saturday,Mobile MediumRectangle,119568.0,1453.0,157500,11250,30600.0,428400.0,336,212,123,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 02:04:54.609,8,2,Saturday,Billboard,144203.0,2893.0,500990,35785,35000.0,435000.0,336,211,124,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 02:04:54.609,9,2,Saturday,AdBundle,486784.0,4654.0,462000,33000,155000.0,1900000.0,336,211,124,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 02:04:54.609,11,2,Saturday,Mobile MediumRectangle,123053.0,3485.0,157500,11250,30600.0,428400.0,336,211,124,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 02:04:54.609,12,2,Saturday,Billboard,95302.0,2115.0,320110,22865,19800.0,274380.0,336,211,124,1310006.0,1190,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 02:04:54.609,15,2,Saturday,Mobile MediumRectangle,97738.0,1813.0,100500,7178,19525.0,273360.0,336,211,124,1310006.0,375,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 02:04:54.609,14,2,Saturday,Mobile AdBundle,372028.0,9203.0,402750,28767,85000.0,1095480.0,336,211,124,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 02:04:54.609,13,2,Saturday,AdBundle,337640.0,4138.0,295350,21096,85000.0,1095480.0,336,211,124,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 03:04:34.620,8,3,Saturday,Billboard,144528.0,325.0,500990,35785,35000.0,435000.0,336,210,125,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 03:04:34.620,13,3,Saturday,AdBundle,337890.0,250.0,295350,21096,85000.0,1095480.0,336,210,125,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 03:04:34.620,15,3,Saturday,Mobile MediumRectangle,97931.0,193.0,100500,7178,19525.0,273360.0,336,210,125,1310006.0,375,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 03:04:34.620,11,3,Saturday,Mobile MediumRectangle,123356.0,303.0,157500,11250,30600.0,428400.0,336,210,125,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 03:04:34.620,12,3,Saturday,Billboard,95547.0,245.0,320110,22865,19800.0,274380.0,336,210,125,1310006.0,1190,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 03:04:34.620,9,3,Saturday,AdBundle,487071.0,287.0,462000,33000,155000.0,1900000.0,336,210,125,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 03:04:34.620,14,3,Saturday,Mobile AdBundle,372612.0,584.0,402750,28767,85000.0,1095480.0,336,210,125,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 04:04:41.018,11,4,Saturday,Mobile MediumRectangle,123705.0,349.0,157500,11250,30600.0,428400.0,336,209,126,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 04:04:41.018,9,4,Saturday,AdBundle,487297.0,226.0,462000,33000,155000.0,1900000.0,336,209,126,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 04:04:41.018,15,4,Saturday,Mobile MediumRectangle,98245.0,314.0,100500,7178,19525.0,273360.0,336,209,126,1310006.0,375,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 04:04:41.018,12,4,Saturday,Billboard,95788.0,241.0,320110,22865,19800.0,274380.0,336,209,126,1310006.0,1190,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 04:04:41.018,13,4,Saturday,AdBundle,338136.0,246.0,295350,21096,85000.0,1095480.0,336,209,126,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 04:04:41.018,14,4,Saturday,Mobile AdBundle,373231.0,619.0,402750,28767,85000.0,1095480.0,336,209,126,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 04:04:41.018,8,4,Saturday,Billboard,144846.0,318.0,500990,35785,35000.0,435000.0,336,209,126,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 05:04:43.999,15,5,Saturday,Mobile MediumRectangle,98511.0,266.0,100500,7178,19525.0,273360.0,336,208,127,1310006.0,375,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 05:04:43.999,13,5,Saturday,AdBundle,338251.0,115.0,295350,21096,85000.0,1095480.0,336,208,127,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 05:04:43.999,12,5,Saturday,Billboard,95910.0,122.0,320110,22865,19800.0,274380.0,336,208,127,1310006.0,1190,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 05:04:43.999,9,5,Saturday,AdBundle,487408.0,111.0,462000,33000,155000.0,1900000.0,336,208,127,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 05:04:43.999,11,5,Saturday,Mobile MediumRectangle,123895.0,190.0,157500,11250,30600.0,428400.0,336,208,127,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 05:04:43.999,8,5,Saturday,Billboard,145010.0,164.0,500990,35785,35000.0,435000.0,336,208,127,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 05:04:43.999,14,5,Saturday,Mobile AdBundle,373516.0,285.0,402750,28767,85000.0,1095480.0,336,208,127,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 06:04:42.703,8,6,Saturday,Billboard,145010.0,0.0,500990,35785,35000.0,435000.0,336,207,128,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 06:04:42.703,11,6,Saturday,Mobile MediumRectangle,123895.0,0.0,157500,11250,30600.0,428400.0,336,207,128,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 06:04:42.703,14,6,Saturday,Mobile AdBundle,373516.0,0.0,402750,28767,85000.0,1095480.0,336,207,128,1310006.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 06:04:42.703,12,6,Saturday,Billboard,95910.0,0.0,320110,22865,19800.0,274380.0,336,207,128,1310006.0,1190,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 06:04:42.703,13,6,Saturday,AdBundle,338251.0,0.0,295350,21096,85000.0,1095480.0,336,207,128,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 06:04:42.703,15,6,Saturday,Mobile MediumRectangle,98511.0,0.0,100500,7178,19525.0,273360.0,336,207,128,1310006.0,375,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 06:04:42.703,9,6,Saturday,AdBundle,487408.0,0.0,462000,33000,155000.0,1900000.0,336,207,128,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 07:04:36.860,11,7,Saturday,Mobile MediumRectangle,124256.0,361.0,157500,11250,30600.0,428400.0,336,206,129,1436493.0,375,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 07:04:36.860,9,7,Saturday,AdBundle,487594.0,186.0,462000,33000,155000.0,1900000.0,336,206,129,1436493.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 07:04:36.860,8,7,Saturday,Billboard,145279.0,269.0,500990,35785,35000.0,435000.0,336,206,129,1436493.0,1190,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 07:04:36.860,12,7,Saturday,Billboard,96097.0,187.0,320110,22865,19800.0,274380.0,336,206,129,1310006.0,1190,5.0,IntervalBudgetOptimized,EvenlyOverRuntime
2024-09-21 07:04:36.860,13,7,Saturday,AdBundle,338426.0,175.0,295350,21096,85000.0,1095480.0,336,206,129,1310006.0,275,8.0,IntervalBudgetOptimized,EvenlyOverRuntime
